"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","68452","6107577",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,121,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,144,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,144,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,144,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,144,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,170,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","11","11",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","11","11",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","11","11",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,170,"A","11","11",13,"3","12","11","","9.09","54.55","36.36","11"
"37","68452","6107577",,2017,180,"A","12","12",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","11","11",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","12","12",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","11","11",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","12","12",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","11","11",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,180,"A","12","12",13,"3","17","12","","33.33","58.33","8.33","12"
"37","68452","6107577",,2017,180,"A","11","11",13,"4","17","11","","0.00","45.45","54.55","11"
"37","68452","6107577",,2017,204,"A","15","15",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","14","14",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","14","14",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","15","15",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","15","15",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","14","14",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,204,"A","14","14",13,"4","17","14","","0.00","28.57","71.43","14"
"37","68452","6107577",,2017,204,"A","15","15",13,"3","17","15","","13.33","53.33","33.33","15"
"37","68452","6107577",,2017,206,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,206,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,207,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,207,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,207,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,207,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",7,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",7,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,224,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",6,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",6,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",8,"3","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",8,"4","*","*","*","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6107577",,2017,226,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,1,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,1,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,1,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,1,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,3,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,3,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,31,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,31,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,78,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,78,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,91,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,91,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,142,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,142,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,160,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,160,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,170,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,170,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110399",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,204,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,204,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110399",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110399",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,1,"A","11","11",13,"3","11","11","","18.18","45.45","36.36","11"
"37","68452","6110407",,2017,1,"A","11","11",13,"4","11","11","","0.00","27.27","72.73","11"
"37","68452","6110407",,2017,3,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,3,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,4,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,6,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,31,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,78,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,80,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,90,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,91,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,91,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,91,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,91,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,92,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,93,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,94,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,111,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,142,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,160,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,170,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,180,"A","*","*",13,"4","*","*","","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",3,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",3,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",4,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",4,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",5,"3","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",5,"4","*","*","*","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",13,"3","*","*","","*","*","*","*"
"37","68452","6110407",,2017,204,"A","*","*",13,"4","*","*","","*","*","*","*"
